gene_a	gene_b	combined_score	class_evidence_score	escore	dscore
IGF2	IGFBP6	0.996	0.8188738269030239	0.421	0.7
IGFALS	IGFBP3	0.998	0.970177267987487	0.857	0.8
IGFALS	IGFBP5	0.982	0.8523461939520335	0.292	0.8
IGFBP1	IGFBP4	0.951	0.946	0.946	0
IGFBP3	IGFBP5	0.971	0.7199999999999999	0	0.72
IGHV3-16	IGHV3-43D	0.952	0.9520333680917623	0.9	0.54
IGHV3-16	IGKV2D-28	0.952	0.9520333680917623	0.9	0.54
IGHV3-16	IGKV2D-29	0.952	0.9520333680917623	0.9	0.54
IGHV3-16	IGLL5	0.952	0.9520333680917623	0.9	0.54
IGHV3-16	IL1B	0.9	0.9	0.9	0
IGHV3-16	IL27	0.9	0.9	0.9	0
IGHV3-16	IL6R	0.9	0.9	0.9	0
IGHV3-16	LOC102723996	0.9	0.9	0.9	0
IGHV3-16	MC1R	0.8	0.8	0.8	0
IGHV3-16	PDGFRA	0.8	0.8	0.8	0
IGHV3-16	POMC	0.8	0.8	0.8	0
IGHV3-16	THBD	0.8	0.8	0.8	0
IGHV3-16	TNF	0.8	0.8	0.8	0
IGHV3-16	TNFRSF10B	0.9	0.9	0.9	0
IGHV3-16	TSHR	0.8	0.8	0.8	0
IGHV3-43D	IGKV2D-28	0.952	0.9520333680917623	0.9	0.54
IGHV3-43D	IGKV2D-29	0.959	0.9587486965589155	0.914	0.54
IGHV3-43D	IGLL5	0.959	0.9587486965589155	0.914	0.54
IGHV3-43D	IL12B	0.9	0.9	0.9	0
IGHV3-43D	IL13	0.9	0.9	0.9	0
IGHV3-43D	IL17A	0.9	0.9	0.9	0
IGHV3-43D	IL17F	0.9	0.9	0.9	0
IGHV3-43D	IL1B	0.9	0.9	0.9	0
IGHV3-43D	IL21R	0.9	0.9	0.9	0
IGHV3-43D	IL23A	0.8	0.8	0.8	0
IGHV3-43D	IL27	0.9	0.9	0.9	0
IGHV3-43D	IL4R	0.9	0.9	0.9	0
IGHV3-43D	IL6	0.9	0.9	0.9	0
IGHV3-43D	IL6R	0.9	0.9	0.9	0
IGHV3-43D	ITGAL	0.9	0.9	0.9	0
IGHV3-43D	LAG3	0.9	0.9	0.9	0
IGHV3-43D	LOC102723407	0.952	0.9520333680917623	0.9	0.54
IGHV3-43D	LOC102723996	0.9	0.9	0.9	0
IGHV3-43D	PDGFB	0.9	0.9	0.9	0
IGHV3-43D	PROC	0.902	0.902	0.902	0
IGHV3-43D	TNF	0.9	0.9	0.9	0
IGHV3-43D	TNFRSF10B	0.9	0.9	0.9	0
IGKV2D-28	IGKV2D-29	0.904	0.9040667361835246	0.8	0.54
IGKV2D-28	IL17A	0.9	0.9	0.9	0
IGKV2D-28	IL4R	0.9	0.9	0.9	0
IGKV2D-28	PDGFRA	0.8	0.8	0.8	0
IGKV2D-28	THBD	0.8	0.8	0.8	0
IGLL5	IL13	0.9	0.9	0.9	0
IGLL5	IL15	0.9	0.9	0.9	0
IGLL5	IL17A	0.9	0.9	0.9	0
IGLL5	IL2	0.9	0.9	0.9	0
IGLL5	IL6	0.9	0.9	0.9	0
IGLL5	IL6R	0.9	0.9	0.9	0
IGLL5	IL9	0.9	0.9	0.9	0
IGLL5	LOC102723407	0.999	0.9621063607924922	0.921	0.54
IGLL5	PROC	0.903	0.903	0.903	0
IGLL5	TLR3	0.9	0.9	0.9	0
IGLL5	TNFRSF10B	0.9	0.9	0.9	0
IGLL5	TNFRSF9	0.9	0.9	0.9	0
IGLL5	TNFSF13B	0.9	0.9	0.9	0
IGLL5	TSHR	0.9	0.9	0.9	0
IKBKB	IKBKG	0.999	0.997080291970803	0.972	0.9
IKBKB	IRAK1	0.843	0.7168925964546402	0.457	0.5
IKBKB	MAP3K7	0.815	0.7168925964546402	0.457	0.5
IKBKB	RIPK1	0.886	0.7168925964546402	0.457	0.5
IKBKB	SQSTM1	0.73	0.7304483837330553	0.483	0.5
IKBKB	TNF	0.931	0.8613138686131387	0.734	0.5
IKBKB	TNFRSF1A	0.902	0.8613138686131387	0.734	0.5
IKBKB	TRAF2	0.843	0.8354744525547445	0.657	0.54
IKBKB	TRAF6	0.992	0.7644838373305527	0.509	0.54
IKBKE	IKBKG	0.995	0.8867570385818561	0.457	0.8
IKBKE	IRF7	0.943	0.9433785192909281	0.457	0.9
IKBKE	TANK	0.999	0.9623566214807091	0.639	0.9
IKBKE	TBK1	0.999	0.9722627737226278	0.734	0.9
IKBKE	TNF	0.874	0.8613138686131387	0.734	0.5
IKBKE	TNFAIP3	0.716	0.7168925964546402	0.457	0.5
IKBKE	TNFRSF1A	0.861	0.8613138686131387	0.734	0.5
IKBKE	TRAF2	0.885	0.8613138686131387	0.734	0.5
IKBKE	TRAF3	0.997	0.8613138686131387	0.734	0.5
IKBKE	TRAF6	0.968	0.8613138686131387	0.734	0.5
IKBKG	IRAK1	0.935	0.8613138686131387	0.734	0.5
IKBKG	IRAK4	0.842	0.734	0.734	0
IKBKG	MAP3K7	0.974	0.8613138686131387	0.734	0.5
IKBKG	MYD88	0.816	0.734	0.734	0
IKBKG	RIPK1	0.997	0.8613138686131387	0.734	0.5
IKBKG	SHARPIN	0.861	0.8613138686131387	0.734	0.5
IKBKG	TAB1	0.93	0.8613138686131387	0.734	0.5
IKBKG	TAB2	0.993	0.8613138686131387	0.734	0.5
IKBKG	TAB3	0.964	0.8613138686131387	0.734	0.5
IKBKG	TBK1	0.976	0.8867570385818561	0.457	0.8
IKBKG	TNF	0.877	0.8613138686131387	0.734	0.5
IKBKG	TNFRSF1A	0.937	0.8613138686131387	0.734	0.5
IKBKG	TRAF2	0.973	0.7174139728884255	0.458	0.5
IKBKG	TRAF6	0.999	0.9722627737226278	0.734	0.9
IL10	IL10RA	0.999	0.9958289885297185	0.96	0.9
IL10	IL10RB	0.999	0.9949947862356622	0.952	0.9
IL10RA	IL10RB	0.999	0.9922836287799791	0.926	0.9
IL10RA	JAK1	0.999	0.9940563086548487	0.943	0.9
IL10RA	TYK2	0.992	0.9	0	0.9
IL10RB	IL20RA	0.996	0.8	0	0.8
IL10RB	IL22RA1	0.997	0.8855057351407717	0.451	0.8
IL10RB	JAK1	0.996	0.9	0	0.9
IL10RB	TYK2	0.997	0.9	0	0.9
IL11	IL11RA	0.999	0.9529718456725755	0.549	0.9
IL11RA	IL6ST	0.87	0.8	0	0.8
IL12A	IL12B	0.997	0.9958289885297185	0.96	0.9
IL12A	IL12RB1	0.834	0.7726381647549532	0.526	0.54
